# cmb_I cmb_Q cmb_U pow_I pow_Q pow_U genmbb_I genmbb_Q genmbb_U sync_beta gdust_beta gdust_dbeta gdust_Td1 gdust_Td2 gdust_fI gdust_fQ
4.577747e+01 5.533630e-01 5.431792e-01 3.639888e+01 1.098132e+01 1.095580e+01 6.341086e+02 9.976680e+01 7.211595e+01 -3.371867e+00 1.443952e+00 1.744487e-01 1.859316e+01 2.505673e+01 7.400773e-01 1.127892e+00
4.781296e+01 5.693353e-01 5.348135e-01 3.710095e+01 1.120133e+01 1.055426e+01 6.231130e+02 9.948154e+01 7.292566e+01 -3.369339e+00 1.441951e+00 1.733794e-01 1.842962e+01 2.530913e+01 7.360963e-01 1.129713e+00
4.781296e+01 5.693353e-01 5.348135e-01 3.710095e+01 1.120133e+01 1.055426e+01 6.231130e+02 9.948154e+01 7.292566e+01 -3.369339e+00 1.441951e+00 1.733794e-01 1.842962e+01 2.530913e+01 7.360963e-01 1.129713e+00
4.660593e+01 5.502660e-01 5.263127e-01 3.879165e+01 1.121843e+01 1.084824e+01 6.363219e+02 1.017000e+02 6.772698e+01 -3.421275e+00 1.412416e+00 1.668666e-01 1.866383e+01 2.552234e+01 6.696086e-01 1.158600e+00
4.680525e+01 5.340587e-01 5.092777e-01 4.174775e+01 1.084701e+01 1.053353e+01 6.439294e+02 1.047178e+02 6.096055e+01 -3.520886e+00 1.410760e+00 1.566285e-01 1.888996e+01 2.720357e+01 5.706407e-01 1.206745e+00
4.680525e+01 5.340587e-01 5.092777e-01 4.174775e+01 1.084701e+01 1.053353e+01 6.439294e+02 1.047178e+02 6.096055e+01 -3.520886e+00 1.410760e+00 1.566285e-01 1.888996e+01 2.720357e+01 5.706407e-01 1.206745e+00
4.680525e+01 5.340587e-01 5.092777e-01 4.174775e+01 1.084701e+01 1.053353e+01 6.439294e+02 1.047178e+02 6.096055e+01 -3.520886e+00 1.410760e+00 1.566285e-01 1.888996e+01 2.720357e+01 5.706407e-01 1.206745e+00
4.680525e+01 5.340587e-01 5.092777e-01 4.174775e+01 1.084701e+01 1.053353e+01 6.439294e+02 1.047178e+02 6.096055e+01 -3.520886e+00 1.410760e+00 1.566285e-01 1.888996e+01 2.720357e+01 5.706407e-01 1.206745e+00
4.680525e+01 5.340587e-01 5.092777e-01 4.174775e+01 1.084701e+01 1.053353e+01 6.439294e+02 1.047178e+02 6.096055e+01 -3.520886e+00 1.410760e+00 1.566285e-01 1.888996e+01 2.720357e+01 5.706407e-01 1.206745e+00
4.680525e+01 5.340587e-01 5.092777e-01 4.174775e+01 1.084701e+01 1.053353e+01 6.439294e+02 1.047178e+02 6.096055e+01 -3.520886e+00 1.410760e+00 1.566285e-01 1.888996e+01 2.720357e+01 5.706407e-01 1.206745e+00
4.544241e+01 4.442626e-01 4.885014e-01 4.622321e+01 1.009275e+01 1.131765e+01 6.692176e+02 1.185948e+02 4.298796e+01 -3.561625e+00 1.416066e+00 1.498279e-01 1.911562e+01 2.808230e+01 3.993618e-01 1.269273e+00
4.544241e+01 4.442626e-01 4.885014e-01 4.622321e+01 1.009275e+01 1.131765e+01 6.692176e+02 1.185948e+02 4.298796e+01 -3.561625e+00 1.416066e+00 1.498279e-01 1.911562e+01 2.808230e+01 3.993618e-01 1.269273e+00
4.544241e+01 4.442626e-01 4.885014e-01 4.622321e+01 1.009275e+01 1.131765e+01 6.692176e+02 1.185948e+02 4.298796e+01 -3.561625e+00 1.416066e+00 1.498279e-01 1.911562e+01 2.808230e+01 3.993618e-01 1.269273e+00
4.544241e+01 4.442626e-01 4.885014e-01 4.622321e+01 1.009275e+01 1.131765e+01 6.692176e+02 1.185948e+02 4.298796e+01 -3.561625e+00 1.416066e+00 1.498279e-01 1.911562e+01 2.808230e+01 3.993618e-01 1.269273e+00
4.544241e+01 4.442626e-01 4.885014e-01 4.622321e+01 1.009275e+01 1.131765e+01 6.692176e+02 1.185948e+02 4.298796e+01 -3.561625e+00 1.416066e+00 1.498279e-01 1.911562e+01 2.808230e+01 3.993618e-01 1.269273e+00
4.544241e+01 4.442626e-01 4.885014e-01 4.622321e+01 1.009275e+01 1.131765e+01 6.692176e+02 1.185948e+02 4.298796e+01 -3.561625e+00 1.416066e+00 1.498279e-01 1.911562e+01 2.808230e+01 3.993618e-01 1.269273e+00
4.544241e+01 4.442626e-01 4.885014e-01 4.622321e+01 1.009275e+01 1.131765e+01 6.692176e+02 1.185948e+02 4.298796e+01 -3.561625e+00 1.416066e+00 1.498279e-01 1.911562e+01 2.808230e+01 3.993618e-01 1.269273e+00
4.544241e+01 4.442626e-01 4.885014e-01 4.622321e+01 1.009275e+01 1.131765e+01 6.692176e+02 1.185948e+02 4.298796e+01 -3.561625e+00 1.416066e+00 1.498279e-01 1.911562e+01 2.808230e+01 3.993618e-01 1.269273e+00
4.544241e+01 4.442626e-01 4.885014e-01 4.622321e+01 1.009275e+01 1.131765e+01 6.692176e+02 1.185948e+02 4.298796e+01 -3.561625e+00 1.416066e+00 1.498279e-01 1.911562e+01 2.808230e+01 3.993618e-01 1.269273e+00
4.544241e+01 4.442626e-01 4.885014e-01 4.622321e+01 1.009275e+01 1.131765e+01 6.692176e+02 1.185948e+02 4.298796e+01 -3.561625e+00 1.416066e+00 1.498279e-01 1.911562e+01 2.808230e+01 3.993618e-01 1.269273e+00
5.182371e+01 4.891737e-01 4.851471e-01 4.658550e+01 1.120132e+01 1.024518e+01 6.242546e+02 1.148547e+02 4.976777e+01 -3.424536e+00 1.433866e+00 1.360128e-01 1.831602e+01 2.783601e+01 4.232154e-01 1.241914e+00
5.182371e+01 4.891737e-01 4.851471e-01 4.658550e+01 1.120132e+01 1.024518e+01 6.242546e+02 1.148547e+02 4.976777e+01 -3.424536e+00 1.433866e+00 1.360128e-01 1.831602e+01 2.783601e+01 4.232154e-01 1.241914e+00
5.182371e+01 4.891737e-01 4.851471e-01 4.658550e+01 1.120132e+01 1.024518e+01 6.242546e+02 1.148547e+02 4.976777e+01 -3.424536e+00 1.433866e+00 1.360128e-01 1.831602e+01 2.783601e+01 4.232154e-01 1.241914e+00
5.182371e+01 4.891737e-01 4.851471e-01 4.658550e+01 1.120132e+01 1.024518e+01 6.242546e+02 1.148547e+02 4.976777e+01 -3.424536e+00 1.433866e+00 1.360128e-01 1.831602e+01 2.783601e+01 4.232154e-01 1.241914e+00
5.182371e+01 4.891737e-01 4.851471e-01 4.658550e+01 1.120132e+01 1.024518e+01 6.242546e+02 1.148547e+02 4.976777e+01 -3.424536e+00 1.433866e+00 1.360128e-01 1.831602e+01 2.783601e+01 4.232154e-01 1.241914e+00
5.182371e+01 4.891737e-01 4.851471e-01 4.658550e+01 1.120132e+01 1.024518e+01 6.242546e+02 1.148547e+02 4.976777e+01 -3.424536e+00 1.433866e+00 1.360128e-01 1.831602e+01 2.783601e+01 4.232154e-01 1.241914e+00
5.182371e+01 4.891737e-01 4.851471e-01 4.658550e+01 1.120132e+01 1.024518e+01 6.242546e+02 1.148547e+02 4.976777e+01 -3.424536e+00 1.433866e+00 1.360128e-01 1.831602e+01 2.783601e+01 4.232154e-01 1.241914e+00
5.182371e+01 4.891737e-01 4.851471e-01 4.658550e+01 1.120132e+01 1.024518e+01 6.242546e+02 1.148547e+02 4.976777e+01 -3.424536e+00 1.433866e+00 1.360128e-01 1.831602e+01 2.783601e+01 4.232154e-01 1.241914e+00
5.862131e+01 5.342073e-01 4.821882e-01 4.592530e+01 1.295218e+01 9.190946e+00 5.533360e+02 1.093110e+02 5.738204e+01 -3.220053e+00 1.451284e+00 1.089840e-01 1.718818e+01 2.689982e+01 4.484125e-01 1.204489e+00
5.920833e+01 5.358710e-01 4.811161e-01 4.622620e+01 1.299089e+01 9.106420e+00 5.523266e+02 1.094843e+02 5.712812e+01 -3.224598e+00 1.453051e+00 1.079068e-01 1.718009e+01 2.692998e+01 4.422406e-01 1.204677e+00
5.920833e+01 5.358710e-01 4.811161e-01 4.622620e+01 1.299089e+01 9.106420e+00 5.523266e+02 1.094843e+02 5.712812e+01 -3.224598e+00 1.453051e+00 1.079068e-01 1.718009e+01 2.692998e+01 4.422406e-01 1.204677e+00
5.900921e+01 5.375909e-01 4.815884e-01 4.542629e+01 1.317177e+01 9.088565e+00 5.410350e+02 1.079992e+02 5.847768e+01 -3.186190e+00 1.454744e+00 1.033214e-01 1.701894e+01 2.681579e+01 4.542875e-01 1.200349e+00
5.900921e+01 5.375909e-01 4.815884e-01 4.542629e+01 1.317177e+01 9.088565e+00 5.410350e+02 1.079992e+02 5.847768e+01 -3.186190e+00 1.454744e+00 1.033214e-01 1.701894e+01 2.681579e+01 4.542875e-01 1.200349e+00
5.900921e+01 5.375909e-01 4.815884e-01 4.542629e+01 1.317177e+01 9.088565e+00 5.410350e+02 1.079992e+02 5.847768e+01 -3.186190e+00 1.454744e+00 1.033214e-01 1.701894e+01 2.681579e+01 4.542875e-01 1.200349e+00
5.914956e+01 5.011970e-01 4.745610e-01 4.597571e+01 1.286294e+01 9.290437e+00 5.417710e+02 1.105065e+02 5.280877e+01 -3.172999e+00 1.459951e+00 9.600287e-02 1.675464e+01 2.706718e+01 4.030332e-01 1.209067e+00
5.915714e+01 5.009789e-01 4.744961e-01 4.599016e+01 1.286323e+01 9.291652e+00 5.417896e+02 1.105321e+02 5.274068e+01 -3.173036e+00 1.459741e+00 9.590406e-02 1.675118e+01 2.706643e+01 4.023678e-01 1.209150e+00
5.915714e+01 5.009789e-01 4.744961e-01 4.599016e+01 1.286323e+01 9.291652e+00 5.417896e+02 1.105321e+02 5.274068e+01 -3.173036e+00 1.459741e+00 9.590406e-02 1.675118e+01 2.706643e+01 4.023678e-01 1.209150e+00
6.017122e+01 4.717949e-01 4.658114e-01 4.792402e+01 1.290286e+01 9.454231e+00 5.442754e+02 1.139625e+02 4.362975e+01 -3.177901e+00 1.431634e+00 8.268272e-02 1.628852e+01 2.696539e+01 3.133323e-01 1.220201e+00
6.017122e+01 4.717949e-01 4.658114e-01 4.792402e+01 1.290286e+01 9.454231e+00 5.442754e+02 1.139625e+02 4.362975e+01 -3.177901e+00 1.431634e+00 8.268272e-02 1.628852e+01 2.696539e+01 3.133323e-01 1.220201e+00
6.017122e+01 4.717949e-01 4.658114e-01 4.792402e+01 1.290286e+01 9.454231e+00 5.442754e+02 1.139625e+02 4.362975e+01 -3.177901e+00 1.431634e+00 8.268272e-02 1.628852e+01 2.696539e+01 3.133323e-01 1.220201e+00
6.017122e+01 4.717949e-01 4.658114e-01 4.792402e+01 1.290286e+01 9.454231e+00 5.442754e+02 1.139625e+02 4.362975e+01 -3.177901e+00 1.431634e+00 8.268272e-02 1.628852e+01 2.696539e+01 3.133323e-01 1.220201e+00
6.016894e+01 4.718970e-01 4.657811e-01 4.790924e+01 1.290423e+01 9.453816e+00 5.441306e+02 1.139454e+02 4.367629e+01 -3.177516e+00 1.431701e+00 8.274346e-02 1.628773e+01 2.696476e+01 3.138156e-01 1.220171e+00
5.840007e+01 4.419142e-01 4.886947e-01 4.243912e+01 1.208781e+01 9.582076e+00 5.215872e+02 1.100273e+02 4.748796e+01 -3.111465e+00 1.495486e+00 8.599550e-02 1.544087e+01 2.687129e+01 3.888192e-01 1.162489e+00
5.840007e+01 4.419142e-01 4.886947e-01 4.243912e+01 1.208781e+01 9.582076e+00 5.215872e+02 1.100273e+02 4.748796e+01 -3.111465e+00 1.495486e+00 8.599550e-02 1.544087e+01 2.687129e+01 3.888192e-01 1.162489e+00
5.670623e+01 4.664036e-01 4.941247e-01 3.983350e+01 1.219542e+01 9.345816e+00 5.036512e+02 1.051034e+02 5.540846e+01 -3.085792e+00 1.518454e+00 8.734447e-02 1.563146e+01 2.721101e+01 4.633215e-01 1.155690e+00
5.670623e+01 4.664036e-01 4.941247e-01 3.983350e+01 1.219542e+01 9.345816e+00 5.036512e+02 1.051034e+02 5.540846e+01 -3.085792e+00 1.518454e+00 8.734447e-02 1.563146e+01 2.721101e+01 4.633215e-01 1.155690e+00
5.670623e+01 4.664036e-01 4.941247e-01 3.983350e+01 1.219542e+01 9.345816e+00 5.036512e+02 1.051034e+02 5.540846e+01 -3.085792e+00 1.518454e+00 8.734447e-02 1.563146e+01 2.721101e+01 4.633215e-01 1.155690e+00
5.670623e+01 4.664036e-01 4.941247e-01 3.983350e+01 1.219542e+01 9.345816e+00 5.036512e+02 1.051034e+02 5.540846e+01 -3.085792e+00 1.518454e+00 8.734447e-02 1.563146e+01 2.721101e+01 4.633215e-01 1.155690e+00
5.670623e+01 4.664036e-01 4.941247e-01 3.983350e+01 1.219542e+01 9.345816e+00 5.036512e+02 1.051034e+02 5.540846e+01 -3.085792e+00 1.518454e+00 8.734447e-02 1.563146e+01 2.721101e+01 4.633215e-01 1.155690e+00
5.670623e+01 4.664036e-01 4.941247e-01 3.983350e+01 1.219542e+01 9.345816e+00 5.036512e+02 1.051034e+02 5.540846e+01 -3.085792e+00 1.518454e+00 8.734447e-02 1.563146e+01 2.721101e+01 4.633215e-01 1.155690e+00
5.670623e+01 4.664036e-01 4.941247e-01 3.983350e+01 1.219542e+01 9.345816e+00 5.036512e+02 1.051034e+02 5.540846e+01 -3.085792e+00 1.518454e+00 8.734447e-02 1.563146e+01 2.721101e+01 4.633215e-01 1.155690e+00
5.670623e+01 4.664036e-01 4.941247e-01 3.983350e+01 1.219542e+01 9.345816e+00 5.036512e+02 1.051034e+02 5.540846e+01 -3.085792e+00 1.518454e+00 8.734447e-02 1.563146e+01 2.721101e+01 4.633215e-01 1.155690e+00
5.670623e+01 4.664036e-01 4.941247e-01 3.983350e+01 1.219542e+01 9.345816e+00 5.036512e+02 1.051034e+02 5.540846e+01 -3.085792e+00 1.518454e+00 8.734447e-02 1.563146e+01 2.721101e+01 4.633215e-01 1.155690e+00
5.670623e+01 4.664036e-01 4.941247e-01 3.983350e+01 1.219542e+01 9.345816e+00 5.036512e+02 1.051034e+02 5.540846e+01 -3.085792e+00 1.518454e+00 8.734447e-02 1.563146e+01 2.721101e+01 4.633215e-01 1.155690e+00
5.670623e+01 4.664036e-01 4.941247e-01 3.983350e+01 1.219542e+01 9.345816e+00 5.036512e+02 1.051034e+02 5.540846e+01 -3.085792e+00 1.518454e+00 8.734447e-02 1.563146e+01 2.721101e+01 4.633215e-01 1.155690e+00
5.670623e+01 4.664036e-01 4.941247e-01 3.983350e+01 1.219542e+01 9.345816e+00 5.036512e+02 1.051034e+02 5.540846e+01 -3.085792e+00 1.518454e+00 8.734447e-02 1.563146e+01 2.721101e+01 4.633215e-01 1.155690e+00
5.670623e+01 4.664036e-01 4.941247e-01 3.983350e+01 1.219542e+01 9.345816e+00 5.036512e+02 1.051034e+02 5.540846e+01 -3.085792e+00 1.518454e+00 8.734447e-02 1.563146e+01 2.721101e+01 4.633215e-01 1.155690e+00
5.419170e+01 4.601898e-01 4.893600e-01 3.724074e+01 1.213493e+01 9.445614e+00 4.858810e+02 1.020616e+02 5.725421e+01 -3.055294e+00 1.522097e+00 8.330096e-02 1.545536e+01 2.739996e+01 4.976171e-01 1.156382e+00
5.567222e+01 4.549463e-01 4.808286e-01 3.830119e+01 1.194272e+01 9.237113e+00 4.863191e+02 1.045326e+02 5.288916e+01 -3.096252e+00 1.517576e+00 8.423611e-02 1.519421e+01 2.771186e+01 4.632901e-01 1.159532e+00
5.441506e+01 4.781015e-01 4.800382e-01 3.803190e+01 1.242649e+01 9.000706e+00 4.750344e+02 1.016916e+02 5.694589e+01 -3.085843e+00 1.522168e+00 7.524340e-02 1.566668e+01 2.802421e+01 4.804640e-01 1.173064e+00
5.408308e+01 4.879568e-01 4.817371e-01 3.734128e+01 1.263082e+01 8.917919e+00 4.656134e+02 1.001109e+02 6.020258e+01 -3.075592e+00 1.534975e+00 7.403303e-02 1.587542e+01 2.802796e+01 5.025285e-01 1.172151e+00
5.314529e+01 4.674375e-01 4.780646e-01 3.720834e+01 1.261209e+01 9.366841e+00 4.691496e+02 1.009315e+02 5.869311e+01 -3.055072e+00 1.519207e+00 7.434155e-02 1.579307e+01 2.771277e+01 4.897849e-01 1.179903e+00
5.314529e+01 4.674375e-01 4.780646e-01 3.720834e+01 1.261209e+01 9.366841e+00 4.691496e+02 1.009315e+02 5.869311e+01 -3.055072e+00 1.519207e+00 7.434155e-02 1.579307e+01 2.771277e+01 4.897849e-01 1.179903e+00
5.314529e+01 4.674375e-01 4.780646e-01 3.720834e+01 1.261209e+01 9.366841e+00 4.691496e+02 1.009315e+02 5.869311e+01 -3.055072e+00 1.519207e+00 7.434155e-02 1.579307e+01 2.771277e+01 4.897849e-01 1.179903e+00
5.156401e+01 4.720397e-01 4.825986e-01 3.561851e+01 1.281109e+01 9.481042e+00 4.589726e+02 9.796694e+01 6.238733e+01 -2.991219e+00 1.522256e+00 7.012018e-02 1.574299e+01 2.751678e+01 5.265293e-01 1.175793e+00
5.156401e+01 4.720397e-01 4.825986e-01 3.561851e+01 1.281109e+01 9.481042e+00 4.589726e+02 9.796694e+01 6.238733e+01 -2.991219e+00 1.522256e+00 7.012018e-02 1.574299e+01 2.751678e+01 5.265293e-01 1.175793e+00
5.156401e+01 4.720397e-01 4.825986e-01 3.561851e+01 1.281109e+01 9.481042e+00 4.589726e+02 9.796694e+01 6.238733e+01 -2.991219e+00 1.522256e+00 7.012018e-02 1.574299e+01 2.751678e+01 5.265293e-01 1.175793e+00
5.156401e+01 4.720397e-01 4.825986e-01 3.561851e+01 1.281109e+01 9.481042e+00 4.589726e+02 9.796694e+01 6.238733e+01 -2.991219e+00 1.522256e+00 7.012018e-02 1.574299e+01 2.751678e+01 5.265293e-01 1.175793e+00
5.156401e+01 4.720397e-01 4.825986e-01 3.561851e+01 1.281109e+01 9.481042e+00 4.589726e+02 9.796694e+01 6.238733e+01 -2.991219e+00 1.522256e+00 7.012018e-02 1.574299e+01 2.751678e+01 5.265293e-01 1.175793e+00
5.156401e+01 4.720397e-01 4.825986e-01 3.561851e+01 1.281109e+01 9.481042e+00 4.589726e+02 9.796694e+01 6.238733e+01 -2.991219e+00 1.522256e+00 7.012018e-02 1.574299e+01 2.751678e+01 5.265293e-01 1.175793e+00
5.137821e+01 4.715187e-01 4.833464e-01 3.534727e+01 1.281860e+01 9.515669e+00 4.575092e+02 9.754231e+01 6.261271e+01 -2.988839e+00 1.522162e+00 6.963946e-02 1.571824e+01 2.744940e+01 5.298512e-01 1.173816e+00
5.137821e+01 4.715187e-01 4.833464e-01 3.534727e+01 1.281860e+01 9.515669e+00 4.575092e+02 9.754231e+01 6.261271e+01 -2.988839e+00 1.522162e+00 6.963946e-02 1.571824e+01 2.744940e+01 5.298512e-01 1.173816e+00
5.137821e+01 4.715187e-01 4.833464e-01 3.534727e+01 1.281860e+01 9.515669e+00 4.575092e+02 9.754231e+01 6.261271e+01 -2.988839e+00 1.522162e+00 6.963946e-02 1.571824e+01 2.744940e+01 5.298512e-01 1.173816e+00
5.137821e+01 4.715187e-01 4.833464e-01 3.534727e+01 1.281860e+01 9.515669e+00 4.575092e+02 9.754231e+01 6.261271e+01 -2.988839e+00 1.522162e+00 6.963946e-02 1.571824e+01 2.744940e+01 5.298512e-01 1.173816e+00
5.137821e+01 4.715187e-01 4.833464e-01 3.534727e+01 1.281860e+01 9.515669e+00 4.575092e+02 9.754231e+01 6.261271e+01 -2.988839e+00 1.522162e+00 6.963946e-02 1.571824e+01 2.744940e+01 5.298512e-01 1.173816e+00
5.032408e+01 4.709332e-01 4.965209e-01 3.295672e+01 1.282173e+01 9.750912e+00 4.468902e+02 9.232878e+01 6.532543e+01 -2.960710e+00 1.525210e+00 6.330430e-02 1.545180e+01 2.682006e+01 5.627649e-01 1.144040e+00
5.032408e+01 4.709332e-01 4.965209e-01 3.295672e+01 1.282173e+01 9.750912e+00 4.468902e+02 9.232878e+01 6.532543e+01 -2.960710e+00 1.525210e+00 6.330430e-02 1.545180e+01 2.682006e+01 5.627649e-01 1.144040e+00
5.032408e+01 4.709332e-01 4.965209e-01 3.295672e+01 1.282173e+01 9.750912e+00 4.468902e+02 9.232878e+01 6.532543e+01 -2.960710e+00 1.525210e+00 6.330430e-02 1.545180e+01 2.682006e+01 5.627649e-01 1.144040e+00
4.989849e+01 4.586065e-01 4.997452e-01 3.152590e+01 1.256542e+01 9.852210e+00 4.412460e+02 9.162684e+01 6.515401e+01 -2.951657e+00 1.535947e+00 6.453402e-02 1.514998e+01 2.672424e+01 5.760812e-01 1.129748e+00
4.907804e+01 4.546709e-01 5.027470e-01 2.527767e+01 1.176074e+01 9.698738e+00 4.122588e+02 8.465722e+01 6.765190e+01 -2.951298e+00 1.538614e+00 7.431720e-02 1.378646e+01 2.662263e+01 6.742216e-01 1.064727e+00
4.907804e+01 4.546709e-01 5.027470e-01 2.527767e+01 1.176074e+01 9.698738e+00 4.122588e+02 8.465722e+01 6.765190e+01 -2.951298e+00 1.538614e+00 7.431720e-02 1.378646e+01 2.662263e+01 6.742216e-01 1.064727e+00
4.974582e+01 4.707734e-01 4.997358e-01 2.418750e+01 1.165157e+01 9.344762e+00 4.027084e+02 8.152589e+01 7.041847e+01 -2.959149e+00 1.538219e+00 7.622171e-02 1.352976e+01 2.702794e+01 7.049216e-01 1.054137e+00
4.974582e+01 4.707734e-01 4.997358e-01 2.418750e+01 1.165157e+01 9.344762e+00 4.027084e+02 8.152589e+01 7.041847e+01 -2.959149e+00 1.538219e+00 7.622171e-02 1.352976e+01 2.702794e+01 7.049216e-01 1.054137e+00
4.902585e+01 4.624238e-01 5.136242e-01 2.429942e+01 1.131980e+01 9.143089e+00 4.051025e+02 8.071329e+01 6.912743e+01 -3.029569e+00 1.566793e+00 6.715702e-02 1.378162e+01 2.773182e+01 6.661054e-01 1.045657e+00
4.902585e+01 4.624238e-01 5.136242e-01 2.429942e+01 1.131980e+01 9.143089e+00 4.051025e+02 8.071329e+01 6.912743e+01 -3.029569e+00 1.566793e+00 6.715702e-02 1.378162e+01 2.773182e+01 6.661054e-01 1.045657e+00
4.902585e+01 4.624238e-01 5.136242e-01 2.429942e+01 1.131980e+01 9.143089e+00 4.051025e+02 8.071329e+01 6.912743e+01 -3.029569e+00 1.566793e+00 6.715702e-02 1.378162e+01 2.773182e+01 6.661054e-01 1.045657e+00
4.922113e+01 4.528038e-01 5.150862e-01 2.390158e+01 1.107521e+01 9.126361e+00 4.046468e+02 8.105970e+01 6.833045e+01 -3.026838e+00 1.577582e+00 6.802971e-02 1.360625e+01 2.786175e+01 6.652328e-01 1.039189e+00
4.922113e+01 4.528038e-01 5.150862e-01 2.390158e+01 1.107521e+01 9.126361e+00 4.046468e+02 8.105970e+01 6.833045e+01 -3.026838e+00 1.577582e+00 6.802971e-02 1.360625e+01 2.786175e+01 6.652328e-01 1.039189e+00
4.922113e+01 4.528038e-01 5.150862e-01 2.390158e+01 1.107521e+01 9.126361e+00 4.046468e+02 8.105970e+01 6.833045e+01 -3.026838e+00 1.577582e+00 6.802971e-02 1.360625e+01 2.786175e+01 6.652328e-01 1.039189e+00
4.747496e+01 4.366548e-01 5.240266e-01 1.837615e+01 1.013425e+01 9.066012e+00 3.847167e+02 7.776871e+01 6.840644e+01 -2.978665e+00 1.597410e+00 7.730441e-02 1.223304e+01 2.783286e+01 7.518586e-01 9.830980e-01
4.636840e+01 4.522682e-01 5.303708e-01 1.344281e+01 9.498736e+00 8.771101e+00 3.630691e+02 7.072414e+01 7.295943e+01 -3.019279e+00 1.602682e+00 8.702462e-02 1.148140e+01 2.808786e+01 8.428090e-01 9.355348e-01
4.636840e+01 4.522682e-01 5.303708e-01 1.344281e+01 9.498736e+00 8.771101e+00 3.630691e+02 7.072414e+01 7.295943e+01 -3.019279e+00 1.602682e+00 8.702462e-02 1.148140e+01 2.808786e+01 8.428090e-01 9.355348e-01
4.641950e+01 4.422096e-01 5.351915e-01 1.280843e+01 9.362729e+00 8.879701e+00 3.611874e+02 7.062741e+01 7.278340e+01 -3.004367e+00 1.614151e+00 8.700196e-02 1.131533e+01 2.789043e+01 8.465626e-01 9.246639e-01
4.662328e+01 4.663408e-01 5.392417e-01 1.187368e+01 9.230910e+00 8.462573e+00 3.561279e+02 6.662309e+01 7.562312e+01 -3.049876e+00 1.613700e+00 8.722667e-02 1.129179e+01 2.834505e+01 8.726385e-01 9.089264e-01
4.662328e+01 4.663408e-01 5.392417e-01 1.187368e+01 9.230910e+00 8.462573e+00 3.561279e+02 6.662309e+01 7.562312e+01 -3.049876e+00 1.613700e+00 8.722667e-02 1.129179e+01 2.834505e+01 8.726385e-01 9.089264e-01
4.662328e+01 4.663408e-01 5.392417e-01 1.187368e+01 9.230910e+00 8.462573e+00 3.561279e+02 6.662309e+01 7.562312e+01 -3.049876e+00 1.613700e+00 8.722667e-02 1.129179e+01 2.834505e+01 8.726385e-01 9.089264e-01
4.523664e+01 6.219865e-01 5.434009e-01 2.925846e+01 1.158033e+01 1.066368e+01 5.853759e+02 8.761769e+01 8.575024e+01 -3.260492e+00 1.405966e+00 1.862212e-01 1.744572e+01 2.364871e+01 9.444955e-01 1.059977e+00
4.523664e+01 6.219865e-01 5.434009e-01 2.925846e+01 1.158033e+01 1.066368e+01 5.853759e+02 8.761769e+01 8.575024e+01 -3.260492e+00 1.405966e+00 1.862212e-01 1.744572e+01 2.364871e+01 9.444955e-01 1.059977e+00
4.523664e+01 6.219865e-01 5.434009e-01 2.925846e+01 1.158033e+01 1.066368e+01 5.853759e+02 8.761769e+01 8.575024e+01 -3.260492e+00 1.405966e+00 1.862212e-01 1.744572e+01 2.364871e+01 9.444955e-01 1.059977e+00
4.523664e+01 6.219865e-01 5.434009e-01 2.925846e+01 1.158033e+01 1.066368e+01 5.853759e+02 8.761769e+01 8.575024e+01 -3.260492e+00 1.405966e+00 1.862212e-01 1.744572e+01 2.364871e+01 9.444955e-01 1.059977e+00
4.523664e+01 6.219865e-01 5.434009e-01 2.925846e+01 1.158033e+01 1.066368e+01 5.853759e+02 8.761769e+01 8.575024e+01 -3.260492e+00 1.405966e+00 1.862212e-01 1.744572e+01 2.364871e+01 9.444955e-01 1.059977e+00
4.523664e+01 6.219865e-01 5.434009e-01 2.925846e+01 1.158033e+01 1.066368e+01 5.853759e+02 8.761769e+01 8.575024e+01 -3.260492e+00 1.405966e+00 1.862212e-01 1.744572e+01 2.364871e+01 9.444955e-01 1.059977e+00
4.523664e+01 6.219865e-01 5.434009e-01 2.925846e+01 1.158033e+01 1.066368e+01 5.853759e+02 8.761769e+01 8.575024e+01 -3.260492e+00 1.405966e+00 1.862212e-01 1.744572e+01 2.364871e+01 9.444955e-01 1.059977e+00
4.523664e+01 6.219865e-01 5.434009e-01 2.925846e+01 1.158033e+01 1.066368e+01 5.853759e+02 8.761769e+01 8.575024e+01 -3.260492e+00 1.405966e+00 1.862212e-01 1.744572e+01 2.364871e+01 9.444955e-01 1.059977e+00
4.523664e+01 6.219865e-01 5.434009e-01 2.925846e+01 1.158033e+01 1.066368e+01 5.853759e+02 8.761769e+01 8.575024e+01 -3.260492e+00 1.405966e+00 1.862212e-01 1.744572e+01 2.364871e+01 9.444955e-01 1.059977e+00
4.523664e+01 6.219865e-01 5.434009e-01 2.925846e+01 1.158033e+01 1.066368e+01 5.853759e+02 8.761769e+01 8.575024e+01 -3.260492e+00 1.405966e+00 1.862212e-01 1.744572e+01 2.364871e+01 9.444955e-01 1.059977e+00
4.521835e+01 6.221446e-01 5.432956e-01 2.924085e+01 1.158313e+01 1.066468e+01 5.852052e+02 8.758056e+01 8.576580e+01 -3.260474e+00 1.405544e+00 1.862061e-01 1.744266e+01 2.364683e+01 9.447924e-01 1.059979e+00
